Types [2, 1] and maxint [999, 3] detected
--- Evolve in 4000 possible combinations ---
gen	nevals	avg    	min    	max     	std      
125	5     	0.974402	0.974402	0.974402	0          
126	3     	0.974402	0.974402	0.974402	0          
127	8     	0.974402	0.974402	0.974402	0          
128	6     	0.974346	0.973845	0.974402	0.000166945
129	9     	0.974402	0.974402	0.974402	0          
130	7     	0.974402	0.974402	0.974402	0          
131	7     	0.974402	0.974402	0.974402	0          
132	8     	0.971341	0.943795	0.974402	0.00918197 
133	8     	0.974402	0.974402	0.974402	0          
134	7     	0.974402	0.974402	0.974402	0          
135	5     	0.973011	0.96049 	0.974402	0.00417362 
136	6     	0.974346	0.973845	0.974402	0.000166945
137	7     	0.974402	0.974402	0.974402	0          
138	6     	0.974402	0.974402	0.974402	0          
139	6     	0.974346	0.973845	0.974402	0.000166945
140	3     	0.974402	0.974402	0.974402	0          
Best individual is: {'C': 6.2479451772071135, 'kernel': 'rbf'}
with fitness: 0.9744017807456873
18
Types [2, 1] and maxint [999, 3] detected
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'FitnessMax' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'Individual' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
--- Evolve in 4000 possible combinations ---
gen	nevals	avg     	min     	max     	std      
0  	10    	0.898275	0.763495	0.973845	0.0805594
1  	6     	0.948804	0.943795	0.96049 	0.00765038
2  	7     	0.953812	0.943795	0.96049 	0.0081786 
3  	4     	0.955481	0.943795	0.96049 	0.00765038
4  	5     	0.96049 	0.96049 	0.96049 	0         
5  	4     	0.96049 	0.96049 	0.96049 	0         
6  	5     	0.960434	0.959933	0.96049 	0.000166945
7  	7     	0.940512	0.760712	0.96049 	0.0599332  
8  	10    	0.96049 	0.96049 	0.96049 	0          
9  	5     	0.96049 	0.96049 	0.96049 	0          
10 	6     	0.96049 	0.96049 	0.96049 	0          
11 	5     	0.96049 	0.96049 	0.96049 	0          
12 	9     	0.96049 	0.96049 	0.96049 	0          
13 	6     	0.96049 	0.96049 	0.96049 	0          
14 	5     	0.96049 	0.96049 	0.96049 	0          
15 	7     	0.96049 	0.96049 	0.96049 	0          
16 	7     	0.96049 	0.96049 	0.96049 	0          
17 	3     	0.96049 	0.96049 	0.96049 	0          
18 	7     	0.95882 	0.943795	0.96049 	0.00500835 
19 	5     	0.96049 	0.96049 	0.96049 	0          
20 	8     	0.96049 	0.96049 	0.96049 	0          
21 	6     	0.96049 	0.96049 	0.96049 	0          
22 	4     	0.96049 	0.96049 	0.96049 	0          
23 	6     	0.96049 	0.96049 	0.96049 	0          
24 	9     	0.96049 	0.96049 	0.96049 	0          
25 	4     	0.96049 	0.96049 	0.96049 	0          
26 	4     	0.96049 	0.96049 	0.96049 	0          
27 	3     	0.96049 	0.96049 	0.96049 	0          
28 	8     	0.96049 	0.96049 	0.96049 	0          
29 	4     	0.96049 	0.96049 	0.96049 	0          
30 	8     	0.96049 	0.96049 	0.96049 	0          
31 	8     	0.96049 	0.96049 	0.96049 	0          
32 	1     	0.96049 	0.96049 	0.96049 	0          
33 	6     	0.96049 	0.96049 	0.96049 	0          
34 	6     	0.96049 	0.96049 	0.96049 	0          
35 	4     	0.96049 	0.96049 	0.96049 	0          
36 	8     	0.961825	0.96049 	0.973845	0.00400668 
37 	4     	0.964496	0.96049 	0.973845	0.0061203  
38 	4     	0.969839	0.96049 	0.973845	0.0061203  
39 	5     	0.973845	0.973845	0.973845	0          
40 	8     	0.97084 	0.943795	0.973845	0.00901503 
41 	9     	0.952643	0.761825	0.973845	0.063606   
42 	4     	0.973845	0.973845	0.973845	0          
43 	10    	0.973845	0.973845	0.973845	0          
44 	5     	0.973845	0.973845	0.973845	0          
45 	10    	0.973845	0.973845	0.973845	0          
46 	7     	0.973845	0.973845	0.973845	0          
47 	8     	0.973845	0.973845	0.973845	0          
48 	5     	0.973845	0.973845	0.973845	0          
49 	10    	0.973845	0.973845	0.973845	0          
50 	6     	0.973845	0.973845	0.973845	0          
51 	2     	0.973845	0.973845	0.973845	0          
52 	5     	0.973845	0.973845	0.973845	0          
53 	4     	0.973845	0.973845	0.973845	0          
54 	2     	0.973845	0.973845	0.973845	0          
55 	8     	0.952643	0.761825	0.973845	0.063606   
56 	7     	0.973845	0.973845	0.973845	0          
57 	3     	0.952643	0.761825	0.973845	0.063606   
58 	8     	0.969505	0.943795	0.973845	0.00944973 
59 	6     	0.97084 	0.943795	0.973845	0.00901503 
60 	4     	0.973845	0.973845	0.973845	0          
61 	5     	0.952643	0.761825	0.973845	0.063606   
62 	9     	0.97084 	0.943795	0.973845	0.00901503 
63 	8     	0.973845	0.973845	0.973845	0          
64 	6     	0.973845	0.973845	0.973845	0          
65 	5     	0.973845	0.973845	0.973845	0          
66 	3     	0.973845	0.973845	0.973845	0          
67 	4     	0.973845	0.973845	0.973845	0          
68 	3     	0.973845	0.973845	0.973845	0          
69 	7     	0.973845	0.973845	0.973845	0          
70 	4     	0.973845	0.973845	0.973845	0          
71 	5     	0.973845	0.973845	0.973845	0          
72 	5     	0.973845	0.973845	0.973845	0          
73 	6     	0.973845	0.973845	0.973845	0          
74 	9     	0.973845	0.973845	0.973845	0          
75 	6     	0.973845	0.973845	0.973845	0          
76 	10    	0.972398	0.96049 	0.973845	0.00398342 
77 	5     	0.973845	0.973845	0.973845	0          
78 	6     	0.973845	0.973845	0.973845	0          
79 	9     	0.973567	0.971063	0.973845	0.000834725
80 	6     	0.973845	0.973845	0.973845	0          
81 	6     	0.973845	0.973845	0.973845	0          
82 	6     	0.973734	0.972732	0.973845	0.00033389 
83 	5     	0.973845	0.973845	0.973845	0          
84 	6     	0.973567	0.971063	0.973845	0.000834725
85 	5     	0.973845	0.973845	0.973845	0          
86 	10    	0.97084 	0.943795	0.973845	0.00901503 
87 	6     	0.973845	0.973845	0.973845	0          
88 	7     	0.973845	0.973845	0.973845	0          
89 	9     	0.97084 	0.943795	0.973845	0.00901503 
90 	8     	0.973845	0.973845	0.973845	0          
91 	4     	0.973845	0.973845	0.973845	0          
92 	9     	0.968781	0.943795	0.973845	0.0103465  
93 	3     	0.973845	0.973845	0.973845	0          
94 	5     	0.973845	0.973845	0.973845	0          
95 	5     	0.973845	0.973845	0.973845	0          
96 	6     	0.95409 	0.776294	0.973845	0.0592654  
97 	4     	0.973845	0.973845	0.973845	0          
98 	6     	0.951252	0.761269	0.973845	0.0634528  
99 	9     	0.973901	0.973845	0.974402	0.000166945
100	8     	0.972788	0.96049 	0.974402	0.00410781 
101	7     	0.973011	0.96049 	0.974402	0.00417362 
102	7     	0.974402	0.974402	0.974402	0          
103	6     	0.974402	0.974402	0.974402	0          
104	4     	0.974402	0.974402	0.974402	0          
105	6     	0.974402	0.974402	0.974402	0          
106	9     	0.974346	0.973845	0.974402	0.000166945
107	7     	0.974402	0.974402	0.974402	0          
108	6     	0.974402	0.974402	0.974402	0          
109	6     	0.971285	0.943795	0.974402	0.00916492 
110	8     	0.974402	0.974402	0.974402	0          
111	3     	0.974402	0.974402	0.974402	0          
112	6     	0.974402	0.974402	0.974402	0          
113	5     	0.974402	0.974402	0.974402	0          
114	3     	0.974402	0.974402	0.974402	0          
115	7     	0.974346	0.973845	0.974402	0.000166945
116	4     	0.974402	0.974402	0.974402	0          
117	9     	0.974068	0.971063	0.974402	0.00100167 
118	7     	0.973011	0.96049 	0.974402	0.00417362 
119	7     	0.974402	0.974402	0.974402	0          
120	7     	0.974402	0.974402	0.974402	0          
121	9     	0.974402	0.974402	0.974402	0          
122	3     	0.974402	0.974402	0.974402	0          
123	6     	0.974402	0.974402	0.974402	0          
124	6     	0.974402	0.974402	0.974402	0          
125	7     	0.974402	0.974402	0.974402	0          
126	4     	0.974402	0.974402	0.974402	0          
127	6     	0.97429 	0.973845	0.974402	0.000222593
128	7     	0.974346	0.973845	0.974402	0.000166945
129	6     	0.974402	0.974402	0.974402	0          
130	10    	0.97429 	0.973845	0.974402	0.000222593
131	8     	0.974402	0.974402	0.974402	0          
132	5     	0.974402	0.974402	0.974402	0          
133	6     	0.956539	0.795771	0.974402	0.0535893  
134	5     	0.974402	0.974402	0.974402	0          
135	8     	0.974402	0.974402	0.974402	0          
136	8     	0.974402	0.974402	0.974402	0          
137	9     	0.974402	0.974402	0.974402	0          
138	8     	0.974402	0.974402	0.974402	0          
139	6     	0.974402	0.974402	0.974402	0          
140	9     	0.974402	0.974402	0.974402	0          
Best individual is: {'C': 7.6303871036288475, 'kernel': 'rbf'}
with fitness: 0.9744017807456873
19
Types [2, 1] and maxint [999, 3] detected
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'FitnessMax' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'Individual' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
--- Evolve in 4000 possible combinations ---
gen	nevals	avg     	min     	max    	std      
0  	10    	0.894491	0.765164	0.96049	0.0828652
1  	5     	0.935058	0.772955	0.96049	0.0546046
2  	6     	0.961825	0.96049 	0.973845	0.00400668
3  	8     	0.961825	0.96049 	0.973845	0.00400668
4  	9     	0.964496	0.96049 	0.973845	0.0061203 
5  	9     	0.971174	0.96049 	0.973845	0.00534224
6  	4     	0.973845	0.973845	0.973845	0         
7  	4     	0.973845	0.973845	0.973845	0         
8  	4     	0.973845	0.973845	0.973845	0         
9  	6     	0.973845	0.973845	0.973845	0         
10 	7     	0.973845	0.973845	0.973845	0         
11 	5     	0.973845	0.973845	0.973845	0         
12 	9     	0.973845	0.973845	0.973845	0         
13 	7     	0.973845	0.973845	0.973845	0         
14 	9     	0.973845	0.973845	0.973845	0         
15 	6     	0.97251 	0.96049 	0.973845	0.00400668
16 	6     	0.973845	0.973845	0.973845	0         
17 	5     	0.973845	0.973845	0.973845	0         
18 	4     	0.973845	0.973845	0.973845	0         
19 	6     	0.973845	0.973845	0.973845	0         
20 	6     	0.973845	0.973845	0.973845	0         
21 	8     	0.973845	0.973845	0.973845	0         
22 	8     	0.973845	0.973845	0.973845	0         
23 	5     	0.973623	0.971619	0.973845	0.00066778
24 	6     	0.973845	0.973845	0.973845	0         
25 	7     	0.973901	0.973845	0.974402	0.000166945
26 	7     	0.973901	0.973845	0.974402	0.000166945
27 	5     	0.973957	0.973845	0.974402	0.000222593
28 	2     	0.974012	0.973845	0.974402	0.000255013
29 	5     	0.974402	0.974402	0.974402	0          
30 	5     	0.974346	0.973845	0.974402	0.000166945
31 	4     	0.974402	0.974402	0.974402	0          
32 	8     	0.974402	0.974402	0.974402	0          
33 	8     	0.974402	0.974402	0.974402	0          
34 	4     	0.974346	0.973845	0.974402	0.000166945
35 	6     	0.974346	0.973845	0.974402	0.000166945
36 	6     	0.974402	0.974402	0.974402	0          
37 	5     	0.974402	0.974402	0.974402	0          
38 	7     	0.974402	0.974402	0.974402	0          
39 	5     	0.974402	0.974402	0.974402	0          
40 	4     	0.974346	0.973845	0.974402	0.000166945
41 	6     	0.974402	0.974402	0.974402	0          
42 	7     	0.974179	0.973845	0.974402	0.00027262 
43 	4     	0.974402	0.974402	0.974402	0          
44 	6     	0.974235	0.973845	0.974402	0.000255013
45 	8     	0.974402	0.974402	0.974402	0          
46 	4     	0.974402	0.974402	0.974402	0          
47 	5     	0.973011	0.96049 	0.974402	0.00417362 
48 	2     	0.974402	0.974402	0.974402	0          
49 	7     	0.974402	0.974402	0.974402	0          
50 	4     	0.974402	0.974402	0.974402	0          
51 	4     	0.974402	0.974402	0.974402	0          
52 	4     	0.974402	0.974402	0.974402	0          
53 	4     	0.974402	0.974402	0.974402	0          
54 	4     	0.974402	0.974402	0.974402	0          
55 	4     	0.974402	0.974402	0.974402	0          
56 	4     	0.974402	0.974402	0.974402	0          
57 	8     	0.974402	0.974402	0.974402	0          
58 	5     	0.974402	0.974402	0.974402	0          
59 	6     	0.957986	0.810239	0.974402	0.0492487  
60 	5     	0.974346	0.973845	0.974402	0.000166945
61 	6     	0.974402	0.974402	0.974402	0          
62 	6     	0.974402	0.974402	0.974402	0          
63 	7     	0.974346	0.973845	0.974402	0.000166945
64 	7     	0.974402	0.974402	0.974402	0          
65 	7     	0.971341	0.943795	0.974402	0.00918197 
66 	7     	0.974402	0.974402	0.974402	0          
67 	4     	0.974402	0.974402	0.974402	0          
68 	8     	0.974402	0.974402	0.974402	0          
69 	4     	0.974402	0.974402	0.974402	0          
70 	6     	0.974346	0.973845	0.974402	0.000166945
71 	8     	0.954925	0.810239	0.974402	0.0490842  
72 	4     	0.971341	0.943795	0.974402	0.00918197 
73 	5     	0.974402	0.974402	0.974402	0          
74 	9     	0.974402	0.974402	0.974402	0          
75 	3     	0.974402	0.974402	0.974402	0          
76 	6     	0.973011	0.96049 	0.974402	0.00417362 
77 	8     	0.974402	0.974402	0.974402	0          
78 	4     	0.974402	0.974402	0.974402	0          
79 	4     	0.953367	0.764051	0.974402	0.0631052  
80 	6     	0.974402	0.974402	0.974402	0          
81 	5     	0.974402	0.974402	0.974402	0          
82 	5     	0.974402	0.974402	0.974402	0          
83 	4     	0.973011	0.96049 	0.974402	0.00417362 
84 	7     	0.973011	0.96049 	0.974402	0.00417362 
85 	5     	0.974402	0.974402	0.974402	0          
86 	8     	0.974402	0.974402	0.974402	0          
87 	8     	0.974402	0.974402	0.974402	0          
88 	4     	0.974402	0.974402	0.974402	0          
89 	4     	0.974346	0.973845	0.974402	0.000166945
90 	3     	0.974346	0.973845	0.974402	0.000166945
91 	8     	0.974402	0.974402	0.974402	0          
92 	3     	0.974402	0.974402	0.974402	0          
93 	9     	0.972955	0.96049 	0.974402	0.00415838 
94 	7     	0.974346	0.973845	0.974402	0.000166945
95 	5     	0.971341	0.943795	0.974402	0.00918197 
96 	4     	0.974402	0.974402	0.974402	0          
97 	6     	0.974346	0.973845	0.974402	0.000166945
98 	6     	0.974402	0.974402	0.974402	0          
99 	2     	0.974346	0.973845	0.974402	0.000166945
100	8     	0.974402	0.974402	0.974402	0          
101	8     	0.974402	0.974402	0.974402	0          
102	7     	0.974402	0.974402	0.974402	0          
103	5     	0.974402	0.974402	0.974402	0          
104	10    	0.974402	0.974402	0.974402	0          
105	9     	0.974402	0.974402	0.974402	0          
106	7     	0.974402	0.974402	0.974402	0          
107	8     	0.974402	0.974402	0.974402	0          
108	6     	0.973011	0.96049 	0.974402	0.00417362 
109	8     	0.974402	0.974402	0.974402	0          
110	5     	0.974402	0.974402	0.974402	0          
111	8     	0.974402	0.974402	0.974402	0          
112	8     	0.974402	0.974402	0.974402	0          
113	6     	0.974346	0.973845	0.974402	0.000166945
114	4     	0.974402	0.974402	0.974402	0          
115	9     	0.974346	0.973845	0.974402	0.000166945
116	4     	0.974402	0.974402	0.974402	0          
117	4     	0.974402	0.974402	0.974402	0          
118	6     	0.974402	0.974402	0.974402	0          
119	8     	0.974402	0.974402	0.974402	0          
120	6     	0.974402	0.974402	0.974402	0          
121	4     	0.973011	0.96049 	0.974402	0.00417362 
122	4     	0.974346	0.973845	0.974402	0.000166945
123	7     	0.974402	0.974402	0.974402	0          
124	6     	0.974402	0.974402	0.974402	0          
125	9     	0.974402	0.974402	0.974402	0          
126	6     	0.974402	0.974402	0.974402	0          
127	6     	0.957986	0.810239	0.974402	0.0492487  
128	1     	0.974402	0.974402	0.974402	0          
129	5     	0.97429 	0.973845	0.974402	0.000222593
130	2     	0.974402	0.974402	0.974402	0          
131	6     	0.974402	0.974402	0.974402	0          
132	4     	0.973011	0.96049 	0.974402	0.00417362 
133	3     	0.974402	0.974402	0.974402	0          
134	6     	0.974402	0.974402	0.974402	0          
135	3     	0.974402	0.974402	0.974402	0          
136	5     	0.974402	0.974402	0.974402	0          
137	8     	0.974402	0.974402	0.974402	0          
138	5     	0.974402	0.974402	0.974402	0          
139	6     	0.974068	0.971063	0.974402	0.00100167 
140	5     	0.974402	0.974402	0.974402	0          
Best individual is: {'C': 5.67542840850591, 'kernel': 'rbf'}
with fitness: 0.9744017807456873
20
Types [2, 1] and maxint [999, 3] detected
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'FitnessMax' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'Individual' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
--- Evolve in 4000 possible combinations ---
gen	nevals	avg    	min     	max    	std      
0  	10    	0.90039	0.759043	0.96049	0.0820687
1  	5     	0.95882	0.943795	0.96049	0.00500835
2  	6     	0.96049	0.96049 	0.96049	0         
3  	5     	0.96049	0.96049 	0.96049	0         
4  	2     	0.96049	0.96049 	0.96049	0         
5  	6     	0.96049	0.96049 	0.96049	0         
6  	3     	0.96049	0.96049 	0.96049	0         
7  	9     	0.96049	0.96049 	0.96049	0         
8  	8     	0.96049	0.96049 	0.96049	0         
9  	2     	0.96049	0.96049 	0.96049	0         
10 	4     	0.96049	0.96049 	0.96049	0         
11 	9     	0.960434	0.959933	0.96049	0.000166945
12 	2     	0.96049 	0.96049 	0.96049	0          
13 	4     	0.96049 	0.96049 	0.96049	0          
14 	7     	0.96049 	0.96049 	0.96049	0          
15 	9     	0.96049 	0.96049 	0.96049	0          
16 	4     	0.96049 	0.96049 	0.96049	0          
17 	6     	0.95882 	0.943795	0.96049	0.00500835 
18 	7     	0.96049 	0.96049 	0.96049	0          
19 	8     	0.95882 	0.943795	0.96049	0.00500835 
20 	6     	0.96049 	0.96049 	0.96049	0          
21 	9     	0.96049 	0.96049 	0.96049	0          
22 	3     	0.96049 	0.96049 	0.96049	0          
23 	6     	0.96049 	0.96049 	0.96049	0          
24 	7     	0.96049 	0.96049 	0.96049	0          
25 	9     	0.96049 	0.96049 	0.96049	0          
26 	8     	0.96049 	0.96049 	0.96049	0          
27 	5     	0.96049 	0.96049 	0.96049	0          
28 	5     	0.96049 	0.96049 	0.96049	0          
29 	4     	0.96049 	0.96049 	0.96049	0          
30 	9     	0.96049 	0.96049 	0.96049	0          
31 	7     	0.96049 	0.96049 	0.96049	0          
32 	8     	0.941291	0.768503	0.96049	0.057596   
33 	7     	0.96049 	0.96049 	0.96049	0          
34 	4     	0.96049 	0.96049 	0.96049	0          
35 	5     	0.96049 	0.96049 	0.96049	0          
36 	4     	0.96049 	0.96049 	0.96049	0          
37 	6     	0.96049 	0.96049 	0.96049	0          
38 	6     	0.96049 	0.96049 	0.96049	0          
39 	4     	0.96049 	0.96049 	0.96049	0          
40 	7     	0.96049 	0.96049 	0.96049	0          
41 	3     	0.96049 	0.96049 	0.96049	0          
42 	0     	0.96049 	0.96049 	0.96049	0          
43 	8     	0.96049 	0.96049 	0.96049	0          
44 	7     	0.96049 	0.96049 	0.96049	0          
45 	8     	0.96049 	0.96049 	0.96049	0          
46 	5     	0.96049 	0.96049 	0.96049	0          
47 	3     	0.96049 	0.96049 	0.96049	0          
48 	7     	0.96049 	0.96049 	0.96049	0          
49 	10    	0.95882 	0.943795	0.96049	0.00500835 
50 	4     	0.96049 	0.96049 	0.96049	0          
51 	7     	0.96049 	0.96049 	0.96049	0          
52 	2     	0.96049 	0.96049 	0.96049	0          
53 	8     	0.96049 	0.96049 	0.96049	0          
54 	8     	0.96049 	0.96049 	0.96049	0          
55 	4     	0.96049 	0.96049 	0.96049	0          
56 	6     	0.96049 	0.96049 	0.96049	0          
57 	5     	0.96049 	0.96049 	0.96049	0          
58 	2     	0.96049 	0.96049 	0.96049	0          
59 	7     	0.96049 	0.96049 	0.96049	0          
60 	7     	0.96049 	0.96049 	0.96049	0          
61 	3     	0.96049 	0.96049 	0.96049	0          
62 	5     	0.96049 	0.96049 	0.96049	0          
63 	6     	0.96049 	0.96049 	0.96049	0          
64 	5     	0.95882 	0.943795	0.96049	0.00500835 
65 	3     	0.961825	0.96049 	0.973845	0.00400668 
66 	5     	0.967168	0.96049 	0.973845	0.0066778  
67 	5     	0.971174	0.96049 	0.973845	0.00534224 
68 	4     	0.973845	0.973845	0.973845	0          
69 	3     	0.973845	0.973845	0.973845	0          
70 	8     	0.973845	0.973845	0.973845	0          
71 	8     	0.973845	0.973845	0.973845	0          
72 	6     	0.973845	0.973845	0.973845	0          
73 	6     	0.973901	0.973845	0.974402	0.000166945
74 	7     	0.970618	0.943795	0.974402	0.00898268 
75 	6     	0.973901	0.973845	0.974402	0.000166945
76 	7     	0.970952	0.943795	0.974402	0.00905478 
77 	5     	0.972732	0.96049 	0.974402	0.0040893  
78 	7     	0.974402	0.974402	0.974402	0          
79 	5     	0.974402	0.974402	0.974402	0          
80 	5     	0.974402	0.974402	0.974402	0          
81 	8     	0.974402	0.974402	0.974402	0          
82 	8     	0.973011	0.96049 	0.974402	0.00417362 
83 	9     	0.973011	0.96049 	0.974402	0.00417362 
84 	9     	0.971341	0.943795	0.974402	0.00918197 
85 	9     	0.974402	0.974402	0.974402	0          
86 	6     	0.974402	0.974402	0.974402	0          
87 	7     	0.974402	0.974402	0.974402	0          
88 	8     	0.974402	0.974402	0.974402	0          
89 	5     	0.974402	0.974402	0.974402	0          
90 	7     	0.974402	0.974402	0.974402	0          
91 	7     	0.974402	0.974402	0.974402	0          
92 	4     	0.957707	0.808013	0.974402	0.0498983  
93 	2     	0.974402	0.974402	0.974402	0          
94 	4     	0.957763	0.808013	0.974402	0.0499165  
95 	8     	0.957763	0.808013	0.974402	0.0499165  
96 	8     	0.974402	0.974402	0.974402	0          
97 	3     	0.974402	0.974402	0.974402	0          
98 	9     	0.974402	0.974402	0.974402	0          
99 	7     	0.974402	0.974402	0.974402	0          
100	5     	0.974402	0.974402	0.974402	0          
101	6     	0.974402	0.974402	0.974402	0          
102	5     	0.974402	0.974402	0.974402	0          
103	7     	0.957763	0.808013	0.974402	0.0499165  
104	6     	0.971341	0.943795	0.974402	0.00918197 
105	2     	0.974402	0.974402	0.974402	0          
106	6     	0.974402	0.974402	0.974402	0          
107	2     	0.974402	0.974402	0.974402	0          
108	7     	0.973011	0.96049 	0.974402	0.00417362 
109	4     	0.971341	0.943795	0.974402	0.00918197 
110	6     	0.974402	0.974402	0.974402	0          
111	6     	0.974346	0.973845	0.974402	0.000166945
112	3     	0.974402	0.974402	0.974402	0          
113	5     	0.957763	0.808013	0.974402	0.0499165  
114	3     	0.974402	0.974402	0.974402	0          
115	10    	0.974402	0.974402	0.974402	0          
116	6     	0.974402	0.974402	0.974402	0          
117	4     	0.974402	0.974402	0.974402	0          
118	8     	0.974402	0.974402	0.974402	0          
119	7     	0.957763	0.808013	0.974402	0.0499165  
120	5     	0.974402	0.974402	0.974402	0          
121	6     	0.973011	0.96049 	0.974402	0.00417362 
122	7     	0.974402	0.974402	0.974402	0          
123	10    	0.974402	0.974402	0.974402	0          
124	5     	0.974346	0.973845	0.974402	0.000166945
125	8     	0.974402	0.974402	0.974402	0          
126	4     	0.974402	0.974402	0.974402	0          
127	5     	0.974402	0.974402	0.974402	0          
128	5     	0.974402	0.974402	0.974402	0          
129	7     	0.974402	0.974402	0.974402	0          
130	8     	0.974402	0.974402	0.974402	0          
131	5     	0.974402	0.974402	0.974402	0          
132	8     	0.971341	0.943795	0.974402	0.00918197 
133	3     	0.974402	0.974402	0.974402	0          
134	6     	0.974402	0.974402	0.974402	0          
135	8     	0.974402	0.974402	0.974402	0          
136	10    	0.974402	0.974402	0.974402	0          
137	8     	0.974402	0.974402	0.974402	0          
138	5     	0.974402	0.974402	0.974402	0          
139	4     	0.974402	0.974402	0.974402	0          
140	6     	0.974402	0.974402	0.974402	0          
Best individual is: {'C': 6.120258807970124, 'kernel': 'rbf'}
with fitness: 0.9744017807456873
21
Types [2, 1] and maxint [999, 3] detected
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'FitnessMax' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'Individual' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
--- Evolve in 4000 possible combinations ---
gen	nevals	avg     	min     	max     	std      
0  	10    	0.933445	0.762938	0.973845	0.0625598
1  	0     	0.966834	0.943795	0.973845	0.00972875
2  	3     	0.973845	0.973845	0.973845	0         
3  	9     	0.969505	0.943795	0.973845	0.00944973
4  	6     	0.97379 	0.973289	0.973845	0.000166945
5  	4     	0.973845	0.973845	0.973845	0          
6  	9     	0.973901	0.973845	0.974402	0.000166945
7  	8     	0.973957	0.973845	0.974402	0.000222593
8  	3     	0.974068	0.973845	0.974402	0.00027262 
9  	6     	0.97429 	0.973845	0.974402	0.000222593
10 	10    	0.974402	0.974402	0.974402	0          
11 	6     	0.974402	0.974402	0.974402	0          
12 	8     	0.974402	0.974402	0.974402	0          
13 	8     	0.974402	0.974402	0.974402	0          
14 	4     	0.974402	0.974402	0.974402	0          
15 	4     	0.974346	0.973845	0.974402	0.000166945
16 	4     	0.974402	0.974402	0.974402	0          
17 	7     	0.974346	0.973845	0.974402	0.000166945
18 	3     	0.974402	0.974402	0.974402	0          
19 	3     	0.973011	0.96049 	0.974402	0.00417362 
20 	3     	0.974402	0.974402	0.974402	0          
21 	8     	0.974402	0.974402	0.974402	0          
22 	6     	0.974402	0.974402	0.974402	0          
23 	3     	0.974402	0.974402	0.974402	0          
24 	6     	0.974402	0.974402	0.974402	0          
25 	5     	0.974402	0.974402	0.974402	0          
26 	5     	0.974402	0.974402	0.974402	0          
27 	5     	0.974402	0.974402	0.974402	0          
28 	9     	0.974402	0.974402	0.974402	0          
29 	6     	0.974402	0.974402	0.974402	0          
30 	8     	0.973011	0.96049 	0.974402	0.00417362 
31 	5     	0.974402	0.974402	0.974402	0          
32 	6     	0.97429 	0.973845	0.974402	0.000222593
33 	5     	0.974402	0.974402	0.974402	0          
34 	6     	0.974402	0.974402	0.974402	0          
35 	10    	0.97123 	0.943795	0.974402	0.0091475  
36 	4     	0.95626 	0.796884	0.974402	0.0531383  
37 	4     	0.974402	0.974402	0.974402	0          
38 	8     	0.95665 	0.796884	0.974402	0.0532554  
39 	5     	0.971619	0.96049 	0.974402	0.00556483 
40 	8     	0.974402	0.974402	0.974402	0          
41 	7     	0.974402	0.974402	0.974402	0          
42 	7     	0.974402	0.974402	0.974402	0          
43 	8     	0.971341	0.943795	0.974402	0.00918197 
44 	6     	0.974346	0.973845	0.974402	0.000166945
45 	7     	0.974402	0.974402	0.974402	0          
46 	4     	0.974402	0.974402	0.974402	0          
47 	4     	0.974402	0.974402	0.974402	0          
48 	10    	0.974402	0.974402	0.974402	0          
49 	10    	0.974346	0.973845	0.974402	0.000166945
50 	7     	0.974402	0.974402	0.974402	0          
51 	5     	0.974346	0.973845	0.974402	0.000166945
52 	5     	0.974402	0.974402	0.974402	0          
53 	9     	0.95665 	0.796884	0.974402	0.0532554  
54 	8     	0.974346	0.973845	0.974402	0.000166945
55 	7     	0.974402	0.974402	0.974402	0          
56 	3     	0.974346	0.973845	0.974402	0.000166945
57 	5     	0.974402	0.974402	0.974402	0          
58 	6     	0.974402	0.974402	0.974402	0          
59 	8     	0.95665 	0.796884	0.974402	0.0532554  
60 	6     	0.974402	0.974402	0.974402	0          
61 	5     	0.974402	0.974402	0.974402	0          
62 	9     	0.974402	0.974402	0.974402	0          
63 	8     	0.974402	0.974402	0.974402	0          
64 	4     	0.974346	0.973845	0.974402	0.000166945
65 	6     	0.974402	0.974402	0.974402	0          
